,assists,goals,h_a,id,key_passes,match_id,own_goals,player,player_id,position,positionOrder,red_card,roster_in,roster_out,shots,team_id,time,xA,xG,xGBuildup,xGChain,yellow_card
0,0,0,h,341152,0,11643,0,Alisson,1257,GK,1,0,341164,0,0,87,38,0,0,0,0,0
1,1,0,h,341153,3,11643,0,Trent Alexander-Arnold,1791,DR,2,0,0,0,2,87,90,1.055701494216919,0.1754923015832901,0.1266910284757614,1.2044261693954468,0
2,0,1,h,341154,0,11643,0,Virgil van Dijk,833,DC,3,0,0,0,1,87,90,0,0.10531551390886307,0.1266910284757614,0.1266910284757614,0
3,0,0,h,341155,1,11643,0,Joseph Gomez,987,DC,3,0,0,0,0,87,90,0.02203359641134739,0,0,0.02203359641134739,0
4,0,0,h,341156,1,11643,0,Andrew Robertson,1688,DL,4,0,0,0,2,87,90,0.04572838544845581,0.06685501337051392,0.22196750342845917,0.3214750587940216,0
5,0,0,h,341159,0,11643,0,Jordan Henderson,605,MC,9,0,0,0,2,87,90,0,0.23221270740032196,0.3535287380218506,0.5857414603233337,0
6,0,0,h,341157,1,11643,0,Fabinho,3420,MC,9,0,0,0,1,87,90,0.07799225300550461,0.0147264264523983,0.5857414603233337,0.6784601211547852,0
7,0,0,h,341158,0,11643,0,Georginio Wijnaldum,771,MC,9,0,0,0,0,87,90,0,0,0.38494330644607544,0.38494330644607544,0
8,1,1,h,341160,3,11643,0,Mohamed Salah,1250,FWR,14,0,0,0,2,87,90,0.30611366033554077,0.44480910897254944,0.943657398223877,1.5892646312713623,0
9,1,0,h,341161,1,11643,0,Roberto Firmino,482,FW,15,0,341165,0,4,87,89,0.3668168783187866,0.9384540915489197,0,1.305271029472351,0
10,0,1,h,341162,2,11643,0,Divock Origi,484,FWL,16,0,341163,0,1,87,77,0.18047019839286804,0.25825226306915283,0.23221270740032196,0.544244110584259,0
11,0,0,h,341165,0,11643,0,James Milner,489,Sub,17,0,0,341161,0,87,1,0,0,0,0,0
12,0,0,h,341163,0,11643,0,Sadio Mané,838,Sub,17,0,0,341162,0,87,13,0,0,0,0,0
13,0,0,h,341164,0,11643,0,Adrián,527,Sub,17,0,0,341152,0,87,52,0,0,0,0,0
14,0,0,a,341166,0,11643,0,Tim Krul,982,GK,1,0,0,0,0,79,90,0,0,0.054997265338897705,0.054997265338897705,0
15,0,0,a,341167,0,11643,0,Max Aarons,7688,DR,2,0,0,0,0,79,90,0,0,0.4084494411945343,0.4084494411945343,0
16,0,0,a,341168,0,11643,0,Ben Godfrey,7689,DC,3,0,0,0,1,79,90,0,0.008998467586934566,0.054997265338897705,0.06399573385715485,0
17,0,0,a,341169,0,11643,1,Grant Hanley,7690,DC,3,0,0,0,0,79,90,0,0,0,0,0
18,0,0,a,341170,2,11643,0,Jamal Lewis,7691,DL,4,0,0,0,0,79,90,0.10757879167795181,0,0.16241103410720825,0.2609913647174835,0
19,0,0,a,341171,0,11643,0,Tom Trybull,7692,DMC,7,0,341178,0,1,79,73,0,0.021541999652981758,0.09957214444875717,0.09957214444875717,0
20,0,0,a,341172,0,11643,0,Kenny McLean,7693,DMC,7,0,0,0,0,79,90,0,0,0.3670538365840912,0.3670538365840912,0
21,1,0,a,341173,3,11643,0,Emiliano Buendía,2203,AMR,11,0,0,0,2,79,90,0.3885958194732666,0.07999949902296066,0.05384041741490364,0.46228986978530884,1
22,0,0,a,341174,0,11643,0,Marco Stiepermann,7694,AMC,12,0,341177,0,3,79,61,0,0.1699429154396057,0,0.1699429154396057,0
23,0,0,a,341175,3,11643,0,Todd Cantwell,7695,AML,13,0,0,0,0,79,90,0.14388541877269745,0,0.1534125655889511,0.24345757067203522,0
24,0,1,a,341176,2,11643,0,Teemu Pukki,7696,FW,15,0,341179,0,3,79,86,0.11494564265012741,0.4644773006439209,0,0.5794229507446289,0
25,0,0,a,341179,0,11643,0,Josip Drmic,209,Sub,17,0,0,341176,0,79,4,0,0,0,0,0
26,0,0,a,341177,0,11643,0,Moritz Leitner,1217,Sub,17,0,0,341174,1,79,29,0,0.0486493855714798,0,0.0486493855714798,1
27,0,0,a,341178,0,11643,0,Onel Hernández,7697,Sub,17,0,0,341171,1,79,17,0,0.049240197986364365,0.008998467586934566,0.058238666504621506,0
28,0,0,h,341180,0,11644,0,Lukasz Fabianski,706,GK,1,0,0,0,0,81,90,0,0,0,0,0
29,0,0,h,341181,0,11644,0,Ryan Fredericks,6891,DR,2,0,0,0,0,81,90,0,0,0.07705286890268326,0.07705286890268326,0
30,0,0,h,341182,0,11644,0,Issa Diop,3203,DC,3,0,0,0,1,81,90,0,0.4703182280063629,0,0,0
31,0,0,h,341183,0,11644,0,Fabián Balbuena,6892,DC,3,0,0,0,0,81,90,0,0,0,0,1
32,0,0,h,341184,0,11644,0,Aaron Cresswell,534,DL,4,0,0,0,0,81,90,0,0,0,0,0
33,0,0,h,341185,0,11644,0,Declan Rice,5553,DMC,7,0,0,0,0,81,90,0,0,0,0,0
34,0,0,h,341186,0,11644,0,Jack Wilshere,1036,DMC,7,0,341193,0,0,81,57,0,0,0,0,0
35,0,0,h,341187,0,11644,0,Felipe Anderson,1208,AMR,11,0,341191,0,0,81,67,0,0,0,0,1
36,0,0,h,341188,0,11644,0,Manuel Lanzini,535,AMC,12,0,0,0,1,81,90,0,0.07047868520021439,0,0.07047868520021439,0
37,0,0,h,341189,1,11644,0,Michail Antonio,531,AML,13,0,341192,0,0,81,47,0.07705286890268326,0,0,0.07705286890268326,0
38,0,0,h,341190,0,11644,0,Sébastien Haller,6144,FW,15,0,0,0,1,81,90,0,0.07705286890268326,0,0.07705286890268326,0
39,0,0,h,341193,1,11644,0,Robert Snodgrass,1691,Sub,17,0,0,341186,0,81,33,0.4703182280063629,0,0,0,0
40,0,0,h,341191,0,11644,0,Chicharito,191,Sub,17,0,0,341187,2,81,23,0,0.5824531316757202,0.07047868520021439,0.5953267812728882,0
41,0,0,h,341192,0,11644,0,Pablo Fornals,2335,Sub,17,0,0,341189,0,81,43,0,0,0,0,0
42,0,0,a,341194,0,11644,0,Ederson,6054,GK,1,0,0,0,0,88,90,0,0,0,0,0
43,1,0,a,341195,2,11644,0,Kyle Walker,638,DR,2,0,0,0,1,88,90,0.17012257874011993,0.04248353838920593,0.2250719517469406,0.2250719517469406,1
44,0,0,a,341196,0,11644,0,Aymeric Laporte,2498,DC,3,0,0,0,0,88,90,0,0,0.07341097295284271,0.07341097295284271,0
45,0,0,a,341197,0,11644,0,John Stones,586,DC,3,0,0,0,0,88,90,0,0,0.1618015170097351,0.1618015170097351,0
46,0,0,a,341198,1,11644,0,Oleksandr Zinchenko,2958,DL,4,0,0,0,1,88,90,0.040737271308898926,0.07983990013599396,0.6564247608184814,0.736264705657959,0
47,1,0,a,341199,3,11644,0,Kevin De Bruyne,447,MC,9,0,341206,0,1,88,80,0.8348922729492188,0.04848058521747589,0.18258841335773468,1.0174806118011475,0
48,0,0,a,341200,0,11644,0,Rodri,2496,MC,9,0,0,0,0,88,90,0,0,0.685762345790863,0.685762345790863,0
49,0,0,a,341201,2,11644,0,David Silva,617,MC,9,0,341207,0,1,88,81,0.12832048535346985,0.02933754399418831,0.6714043617248535,0.8290623426437378,0
50,2,0,a,341202,4,11644,0,Riyad Mahrez,750,FWR,14,0,0,0,3,88,90,1.1872620582580566,0.4267539978027344,0.6497796773910522,2.175405263900757,0
51,0,1,a,341203,0,11644,0,Gabriel Jesus,5543,FW,15,0,341205,0,2,88,70,0,0.20649389922618866,0.1662086695432663,0.37270256876945496,0
52,0,3,a,341204,0,11644,0,Raheem Sterling,618,FWL,16,0,0,0,4,88,90,0,1.5892468690872192,0.31343305110931396,1.9026799201965332,1
53,0,1,a,341205,0,11644,0,Sergio Agüero,619,Sub,17,0,0,341203,1,88,20,0,0.7611320614814758,0.5830137729644775,0.5830137729644775,0
54,0,0,a,341206,0,11644,0,Ilkay Gündogan,314,Sub,17,0,0,341199,0,88,10,0,0,0,0,0
55,0,0,a,341207,0,11644,0,Phil Foden,6055,Sub,17,0,0,341201,0,88,9,0,0,0,0,0
56,0,0,h,341208,0,11645,0,Aaron Ramsdale,5603,GK,1,0,0,0,0,73,90,0,0,0,0,0
57,0,0,h,341210,0,11645,0,Steve Cook,458,DC,3,0,0,0,1,73,90,0,0.05648605525493622,0,0,0
58,0,1,h,341211,0,11645,0,Chris Mepham,7384,DC,3,0,0,0,2,73,90,0,0.6975124478340149,0,0.07839858531951904,0
59,0,0,h,341209,2,11645,0,Nathan Aké,579,DC,3,0,0,0,2,73,90,0.8119425773620605,0.1466239094734192,0,0.014039821922779083,0
60,0,0,h,341212,0,11645,0,Adam Smith,825,DMR,5,0,0,0,0,73,90,0,0,0,0,1
61,0,0,h,341213,1,11645,0,Diego Rico,5065,DML,6,0,0,0,1,73,90,0.02280767261981964,0.013739189133048058,0,0,0
62,0,0,h,341214,0,11645,0,Jefferson Lerma,2182,MC,9,0,0,0,2,73,90,0,0.048081524670124054,0,0.048081524670124054,0
63,0,0,h,341215,2,11645,0,Philip Billing,6034,MC,9,0,0,0,2,73,90,0.1862698346376419,0.043391212821006775,0,0.09898212552070618,0
64,0,0,h,341216,1,11645,0,Joshua King,465,AMC,12,0,0,0,1,73,90,0.03404170274734497,0.02785542607307434,0,0,0
65,0,0,h,341217,1,11645,0,Ryan Fraser,1683,AMC,12,0,0,0,1,73,90,0.038752660155296326,0.10296127200126648,0,0,1
66,0,0,h,341218,0,11645,0,Callum Wilson,468,FW,15,0,341219,0,1,73,90,0,0.7979027628898621,0,0,0
67,0,0,h,341219,0,11645,0,Dominic Solanke,1679,Sub,17,0,0,341218,0,73,1,0,0,0,0,0
68,0,0,a,341220,0,11645,0,Dean Henderson,7702,GK,1,0,0,0,0,238,90,0,0,0,0,0
69,0,0,a,341222,0,11645,0,Chris Basham,7704,DC,3,0,341231,0,0,238,83,0,0,0.3824998438358307,0.3824998438358307,0
70,0,0,a,341223,0,11645,0,Jack O&#039;Connell,7705,DC,3,0,0,0,0,238,90,0,0,0.024418622255325317,0.024418622255325317,0
71,0,0,a,341221,0,11645,0,John Egan,7703,DC,3,0,0,0,0,238,90,0,0,0,0,0
72,0,0,a,341224,0,11645,0,George Baldock,7706,DMR,5,0,0,0,1,238,90,0,0.01897476054728031,0.10455305874347687,0.10455305874347687,0
73,0,0,a,341225,0,11645,0,Enda Stevens,7707,DML,6,0,0,0,0,238,90,0,0,0.10455305874347687,0.10455305874347687,0
74,0,0,a,341228,1,11645,0,Oliver Norwood,7710,MC,9,0,0,0,0,238,90,0.08013443648815155,0,0.10455305874347687,0.10455305874347687,0
75,0,0,a,341226,2,11645,0,John Lundstram,7708,MC,9,0,341232,0,1,238,79,0.5640422105789185,0.018958929926156998,0.10455305874347687,0.6685953140258789,0
76,0,0,a,341227,2,11645,0,John Fleck,7709,MC,9,0,0,0,0,238,90,0.043377552181482315,0,0.10455305874347687,0.10455305874347687,1
77,0,0,a,341229,0,11645,0,David McGoldrick,7711,FW,15,0,341233,0,2,238,64,0,0.5640422105789185,0.08013443648815155,0.6441766619682312,0
78,0,0,a,341230,0,11645,0,Callum Robinson,4476,FW,15,0,0,0,2,238,90,0,0.10455305874347687,0.08013443648815155,0.10455305874347687,0
79,0,1,a,341231,0,11645,0,Billy Sharp,7712,Sub,17,0,0,341222,1,238,7,0,0.7662742137908936,0,0,0
80,0,0,a,341232,0,11645,0,Luke Freeman,7713,Sub,17,0,0,341226,0,238,11,0,0,0,0,0
81,0,0,a,341233,0,11645,0,Oliver McBurnie,1736,Sub,17,0,0,341229,1,238,26,0,0.5383743047714233,0,0,0
82,0,0,h,341234,1,11646,0,Nick Pope,5552,GK,1,0,0,0,0,92,90,0.02326565608382225,0,0,0.02326565608382225,0
83,0,0,h,341235,1,11646,0,Matthew Lowton,1652,DR,2,0,0,0,0,92,90,0.023489056155085564,0,0.4641471803188324,0.4876362383365631,0
84,0,0,h,341236,0,11646,0,Ben Mee,1654,DC,3,0,0,0,0,92,90,0,0,0,0,0
85,0,0,h,341237,0,11646,0,James Tarkowski,1665,DC,3,0,0,0,2,92,90,0,0.03602791577577591,0.08131049573421478,0.08131049573421478,0
86,2,0,h,341238,2,11646,0,Erik Pieters,887,DL,4,0,0,0,1,92,90,0.545457661151886,0.015073687769472599,0,0.5605313777923584,0
87,0,1,h,341239,2,11646,0,Johann Berg Gudmundsson,1663,MR,8,0,0,0,2,92,90,0.03602791577577591,0.11037641763687134,0,0.11037641763687134,0
88,0,0,h,341240,0,11646,0,Jack Cork,712,MC,9,0,0,0,0,92,90,0,0,0.4876362383365631,0.4876362383365631,0
89,0,0,h,341241,1,11646,0,Ashley Westwood,669,MC,9,0,0,0,0,92,90,0.015073687769472599,0,0.4641471803188324,0.4792208671569824,0
90,0,0,h,341242,0,11646,0,Dwight McNeil,6756,ML,10,0,341246,0,0,92,87,0,0,0,0,0
91,0,0,h,341243,0,11646,0,Chris Wood,4456,FW,15,0,0,0,1,92,90,0,0.02326565608382225,0,0.02326565608382225,0
92,0,2,h,341244,0,11646,0,Ashley Barnes,4422,FW,15,0,341245,0,4,92,87,0,0.7244968414306641,0,0.7244968414306641,0
93,0,0,h,341245,0,11646,0,Jay Rodriguez,844,Sub,17,0,0,341244,0,92,3,0,0,0,0,0
94,0,0,h,341246,0,11646,0,Aaron Lennon,593,Sub,17,0,0,341242,0,92,3,0,0,0,0,0
95,0,0,a,341247,0,11646,0,Angus Gunn,5544,GK,1,0,0,0,0,74,90,0,0,0,0,0
96,0,0,a,341248,0,11646,0,Jannik Vestergaard,111,DC,3,0,0,0,1,74,90,0,0.12154563516378403,0.5794821977615356,0.5794821977615356,0
97,0,0,a,341249,1,11646,0,Jan Bednarek,6042,DC,3,0,0,0,1,74,90,0.12154563516378403,0.05717216059565544,0,0,0
98,0,0,a,341250,0,11646,0,Jack Stephens,1735,DC,3,0,341258,0,0,74,76,0,0,0.5794821977615356,0.5794821977615356,0
99,0,0,a,341251,1,11646,0,Yan Valery,7280,DMR,5,0,0,0,0,74,90,0.5794821977615356,0,0,0.5794821977615356,0
100,0,0,a,341252,0,11646,0,Ryan Bertrand,835,DML,6,0,0,0,1,74,90,0,0.0967085212469101,0.5794821977615356,0.5794821977615356,0
101,0,0,a,341254,0,11646,0,James Ward-Prowse,843,MC,9,0,0,0,2,74,90,0,0.06412750482559204,0.6473712921142578,0.7114987969398499,0
102,0,0,a,341253,1,11646,0,Oriol Romeu,842,MC,9,0,0,0,2,74,90,0.06788909435272217,0.047119706869125366,0,0.06788909435272217,0
103,0,0,a,341256,0,11646,0,Nathan Redmond,790,AMC,12,0,0,0,2,74,90,0,0.10901110619306564,0.5794821977615356,0.6884933114051819,0
104,0,0,a,341255,1,11646,0,Danny Ings,986,AMC,12,0,341259,0,0,74,69,0.041122011840343475,0,0,0.041122011840343475,0
105,0,0,a,341257,0,11646,0,Che Adams,7700,FW,15,0,341260,0,2,74,76,0,0.5918344855308533,0.06788909435272217,0.6597235798835754,0
106,0,0,a,341259,0,11646,0,Michael Obafemi,6504,Sub,17,0,0,341255,0,74,21,0,0,0,0,0
107,0,0,a,341260,1,11646,0,Sofiane Boufal,1734,Sub,17,0,0,341257,0,74,14,0.05717216059565544,0,0,0,0
108,0,0,a,341258,0,11646,0,Pierre-Emile Højbjerg,343,Sub,17,0,0,341250,0,74,14,0,0,0,0,0
109,0,0,h,341261,0,11647,0,Vicente Guaita,2190,GK,1,0,0,0,0,78,90,0,0,0,0,0
110,0,0,h,341262,0,11647,0,Joel Ward,510,DR,2,0,0,0,0,78,90,0,0,0,0,0
111,0,0,h,341263,0,11647,0,Martin Kelly,525,DC,3,0,0,0,0,78,90,0,0,0,0,0
112,0,0,h,341264,0,11647,0,Scott Dann,512,DC,3,0,0,0,1,78,90,0,0.06846261024475098,0,0,0
113,0,0,h,341265,0,11647,0,Patrick van Aanholt,730,DL,4,0,0,0,0,78,90,0,0,0,0,0
114,0,0,h,341266,1,11647,0,Andros Townsend,775,MR,8,0,0,0,0,78,90,0.0866408720612526,0,0.0866408720612526,0.0866408720612526,0
115,0,0,h,341267,1,11647,0,Luka Milivojevic,5549,MC,9,0,0,0,0,78,90,0.06846261024475098,0,0.0866408720612526,0.0866408720612526,1
116,0,0,h,341268,1,11647,0,James McArthur,633,MC,9,0,0,0,0,78,90,0.08144403994083405,0,0,0,0
117,0,0,h,341269,0,11647,0,Max Meyer,338,ML,10,0,0,0,3,78,90,0,0.22769547998905182,0,0.14625144004821777,1
118,0,0,h,341270,1,11647,0,Christian Benteke,606,FW,15,0,341272,0,0,78,86,0.526124894618988,0,0.0866408720612526,0.6127657294273376,0
119,0,0,h,341271,1,11647,0,Jordan Ayew,672,FW,15,0,341273,0,1,78,68,0.05961056798696518,0.526124894618988,0.0866408720612526,0.6723763346672058,0
120,0,0,h,341273,0,11647,0,Wilfried Zaha,522,Sub,17,0,0,341271,1,78,22,0,0.049307260662317276,0,0.049307260662317276,0
121,0,0,h,341272,0,11647,0,Connor Wickham,519,Sub,17,0,0,341270,0,78,4,0,0,0,0,0
122,0,0,a,341274,0,11647,0,Jordan Pickford,741,GK,1,0,0,0,0,72,90,0,0,0.03903314098715782,0.03903314098715782,0
123,0,0,a,341275,0,11647,0,Seamus Coleman,585,DR,2,0,0,0,1,72,90,0,0.42319732904434204,0.024009237065911293,0.44720658659935,0
124,0,0,a,341276,0,11647,0,Yerry Mina,6521,DC,3,0,0,0,0,72,90,0,0,0.03903314098715782,0.03903314098715782,0
125,0,0,a,341277,0,11647,0,Michael Keane,1653,DC,3,0,0,0,0,72,90,0,0,0.03903314098715782,0.03903314098715782,0
126,0,0,a,341278,1,11647,0,Lucas Digne,1823,DL,4,0,0,0,1,72,90,0.1407676488161087,0.03903314098715782,0.1407676488161087,0.17980079352855682,0
127,0,0,a,341279,1,11647,0,Morgan Schneiderlin,551,DMC,7,1,0,0,0,72,79,0.03903314098715782,0,0.024009237065911293,0.06304237991571426,0
128,0,0,a,341280,1,11647,0,André Gomes,2383,DMC,7,0,341287,0,0,72,45,0.03569374233484268,0,0.03903314098715782,0.0747268870472908,0
129,0,0,a,341281,1,11647,0,Richarlison,6026,AMR,11,0,0,0,3,72,90,0.024009237065911293,0.1524806022644043,0.17980079352855682,0.2889896631240845,0
130,0,0,a,341282,1,11647,0,Gylfi Sigurdsson,714,AMC,12,0,341286,0,4,72,82,0.06730096787214279,0.5671876072883606,0,0.5671876072883606,0
131,0,0,a,341283,1,11647,0,Bernard,7063,AML,13,0,0,0,0,72,90,0.05922258272767067,0,0.17980079352855682,0.2390233725309372,1
132,0,0,a,341284,1,11647,0,Dominic Calvert-Lewin,5555,FW,15,0,341285,0,1,72,72,0.01672908291220665,0.05922258272767067,0.1407676488161087,0.19999024271965027,0
133,0,0,a,341285,0,11647,0,Moise Kean,1304,Sub,17,0,0,341284,0,72,18,0,0,0,0,0
134,0,0,a,341286,0,11647,0,Tom Davies,1042,Sub,17,0,0,341282,0,72,8,0,0,0,0,0
135,0,0,a,341287,0,11647,0,Jean-Philippe Gbamin,4764,Sub,17,0,0,341280,0,72,45,0,0,0,0,0
136,0,0,h,341288,0,11648,0,Ben Foster,803,GK,1,0,0,0,0,90,90,0,0,0,0,0
137,0,0,h,341289,2,11648,0,Kiko Femenía,5043,DR,2,0,0,0,1,90,90,0.23694130778312683,0.01399307232350111,0.12986339628696442,0.12986339628696442,0
138,0,0,h,341290,0,11648,0,Craig Dawson,804,DC,3,0,0,0,2,90,90,0,0.23099616169929504,0.1097937673330307,0.1097937673330307,0
139,0,0,h,341291,0,11648,0,Craig Cathcart,581,DC,3,0,0,0,0,90,90,0,0,0.029757287353277206,0.029757287353277206,0
140,0,0,h,341292,0,11648,0,José Holebas,568,DL,4,0,0,0,0,90,90,0,0,0.029757287353277206,0.029757287353277206,0
141,0,0,h,341293,2,11648,1,Abdoulaye Doucouré,1726,DMC,7,0,0,0,0,90,90,0.1097937673330307,0,0,0.1097937673330307,0
142,0,0,h,341294,0,11648,0,Etienne Capoue,572,DMC,7,0,0,0,1,90,90,0,0.010965155437588692,0,0.010965155437588692,0
143,0,0,h,341295,0,11648,0,Gerard Deulofeu,591,AMC,12,0,341299,0,1,90,47,0,0.029757287353277206,0.08003648370504379,0.1097937673330307,0
144,0,0,h,341296,0,11648,0,Will Hughes,6104,AMC,12,0,0,0,1,90,90,0,0.08003648370504379,0.10010611265897751,0.1801425963640213,0
145,0,0,h,341298,1,11648,0,Troy Deeney,574,FW,15,0,0,0,1,90,90,0.09416097402572632,0.04187359660863876,0.1097937673330307,0.15166737139225006,0
146,0,0,h,341297,0,11648,0,Andre Gray,1660,FW,15,0,341300,0,1,90,76,0,0.10010611265897751,0.029757287353277206,0.12986339628696442,0
147,0,0,h,341299,0,11648,0,Roberto Pereyra,1723,Sub,17,0,0,341295,3,90,43,0,0.16380725800991058,0,0,0
148,0,0,h,341300,0,11648,0,Isaac Success,1724,Sub,17,0,0,341297,0,90,14,0,0,0,0,0
149,0,0,a,341301,0,11648,0,Mat Ryan,2385,GK,1,0,0,0,0,220,90,0,0,0.3946564495563507,0.3946564495563507,0
150,1,0,a,341304,1,11648,0,Lewis Dunk,6048,DC,3,0,0,0,0,220,90,0.3946564495563507,0,0.3946564495563507,0.3946564495563507,1
151,0,0,a,341302,0,11648,0,Shane Duffy,6047,DC,3,0,0,0,0,220,90,0,0,0.3946564495563507,0.3946564495563507,0
152,0,0,a,341303,0,11648,0,Dan Burn,7382,DC,3,0,0,0,1,220,90,0,0.017100946977734566,0.45274174213409424,0.46984267234802246,0
153,0,0,a,341305,1,11648,0,Martín Montoya,1950,DMR,5,0,0,0,0,220,90,0.05808527395129204,0,0.4226815104484558,0.4226815104484558,0
154,0,0,a,341306,0,11648,0,Solly March,6049,DML,6,0,341312,0,0,220,90,0,0,0.3946564495563507,0.3946564495563507,0
155,1,0,a,341307,1,11648,0,Davy Pröpper,6050,MC,9,0,0,0,1,220,90,0.36459624767303467,0.021077346056699753,0.3946564495563507,0.7803300619125366,0
156,0,0,a,341308,1,11648,0,Dale Stephens,6051,MC,9,0,0,0,0,220,90,0.021077346056699753,0,0.3946564495563507,0.41573381423950195,0
157,0,0,a,341309,0,11648,0,Pascal Groß,239,FWR,14,0,0,0,0,220,90,0,0,0.05808527395129204,0.05808527395129204,0
158,0,0,a,341310,0,11648,0,Glenn Murray,882,FW,15,0,341313,0,0,220,65,0,0,0,0,0
159,0,0,a,341311,0,11648,0,Jürgen Locadia,6542,FWL,16,0,341314,0,1,220,65,0,0.05808527395129204,0.021077346056699753,0.07916262000799179,0
160,0,1,a,341313,0,11648,0,Neal Maupay,3621,Sub,17,0,0,341310,1,220,25,0,0.3946564495563507,0,0.3946564495563507,0
161,0,1,a,341314,0,11648,0,Florin Andone,4068,Sub,17,0,0,341311,1,220,25,0,0.36459624767303467,0,0.36459624767303467,0
162,0,0,a,341312,0,11648,0,Bernardo,5245,Sub,17,0,0,341306,0,220,1,0,0,0,0,0
163,0,0,h,341343,0,11649,0,Hugo Lloris,637,GK,1,0,0,0,0,82,90,0,0,0.056358423084020615,0.056358423084020615,0
164,0,0,h,341344,1,11649,0,Kyle Walker-Peters,885,DR,2,0,0,0,1,82,90,0.017339302226901054,0.023991357535123825,0.35278189182281494,0.37012118101119995,0
165,0,0,h,341345,2,11649,0,Toby Alderweireld,639,DC,3,0,0,0,2,82,90,0.05851650983095169,0.0604679249227047,0.6270880103111267,0.6856045126914978,0
166,0,0,h,341346,1,11649,0,Davinson Sánchez,6249,DC,3,0,0,0,2,82,90,0.03628891706466675,0.5040512084960938,0.36096540093421936,0.3972543179988861,0
167,0,0,h,341347,4,11649,0,Danny Rose,641,DL,4,0,0,0,0,82,90,0.3572874665260315,0,0.27945244312286377,0.27945244312286377,0
168,1,0,h,341348,1,11649,0,Moussa Sissoko,772,MC,9,0,0,0,4,82,90,0.08711989223957062,0.3812357187271118,0.34937047958374023,0.8177260756492615,0
169,0,1,h,341349,1,11649,0,Tanguy NDombele Alvaro,5962,MC,9,0,341356,0,2,82,90,0.1285666972398758,0.03812607005238533,0.339628130197525,0.3565991520881653,0
170,0,0,h,341350,2,11649,0,Harry Winks,971,MC,9,0,341354,0,1,82,65,0.03556470572948456,0.017271440476179123,0.6133146286010742,0.6305860280990601,0
171,0,0,h,341351,2,11649,0,Erik Lamela,644,AMC,12,0,341355,0,4,82,89,0.04984532296657562,0.15064209699630737,0.7634484767913818,0.8996770977973938,1
172,1,0,h,341352,3,11649,0,Lucas Moura,3293,FW,15,0,0,0,3,82,90,0.3367239534854889,0.3332860767841339,0.254567950963974,0.9034228920936584,0
173,0,2,h,341353,2,11649,0,Harry Kane,647,FW,15,0,0,0,8,82,90,0.11237815022468567,0.8326833844184875,0.5387442111968994,1.483805775642395,0
174,0,0,h,341354,3,11649,0,Christian Eriksen,646,Sub,17,0,0,341350,3,82,25,0.5199683904647827,0.1838916689157486,0.017339302226901054,0.2178429365158081,0
175,0,0,h,341355,0,11649,0,Georges-Kévin Nkoudou,1729,Sub,17,0,0,341351,1,82,1,0,0.056358423084020615,0,0.056358423084020615,0
176,0,0,h,341356,0,11649,0,Oliver Skipp,7198,Sub,17,0,0,341349,0,82,1,0,0,0,0,0
177,0,0,a,341357,0,11649,0,Tom Heaton,1651,GK,1,0,0,0,0,71,90,0,0,0.2712368071079254,0.2712368071079254,0
178,0,0,a,341358,0,11649,0,Ahmed Elmohamady,1685,DR,2,0,0,0,0,71,90,0,0,0.1379205286502838,0.1379205286502838,0
179,1,0,a,341360,1,11649,0,Tyrone Mings,1024,DC,3,0,0,0,0,71,90,0.2712368071079254,0,0.2712368071079254,0.2712368071079254,0
180,0,0,a,341359,0,11649,0,Björn Engels,7152,DC,3,0,0,0,0,71,90,0,0,0,0,0
181,0,0,a,341361,0,11649,0,Neil Taylor,710,DL,4,0,0,0,0,71,90,0,0,0.2712368071079254,0.2712368071079254,0
182,0,0,a,341362,1,11649,0,Conor Hourihane,7721,DMC,7,0,341368,0,0,71,83,0.021122973412275314,0,0.1379205286502838,0.15904350578784943,0
183,0,0,a,341363,1,11649,0,Trézéguet,7722,MR,8,0,341370,0,2,71,60,0.02865377813577652,0.26747310161590576,0,0.26747310161590576,0
184,0,1,a,341365,1,11649,0,John McGinn,7723,MC,9,0,0,0,2,71,90,0.1379205286502838,0.3131903409957886,0,0.4511108696460724,0
185,0,0,a,341364,2,11649,0,Jack Grealish,675,MC,9,0,0,0,0,71,90,0.13871102035045624,0,0.40915733575820923,0.4183157980442047,0
186,0,0,a,341366,0,11649,0,Anwar El Ghazi,5612,ML,10,0,0,0,2,71,90,0,0.030281418934464455,0,0.030281418934464455,0
187,0,0,a,341367,0,11649,0,Wesley,7724,FW,15,0,341369,0,1,71,75,0,0.02865377813577652,0,0,0
188,0,0,a,341368,1,11649,0,Douglas Luiz,6122,Sub,17,0,0,341362,0,71,7,0.041953518986701965,0,0,0.041953518986701965,0
189,0,0,a,341369,0,11649,0,Jonathan Kodjia,7725,Sub,17,0,0,341367,0,71,15,0,0,0,0,0
190,0,0,a,341370,0,11649,0,Jota,2132,Sub,17,0,0,341363,0,71,30,0,0,0,0,0
191,0,0,h,341511,0,11650,0,Martin Dubravka,6532,GK,1,0,0,0,0,86,90,0,0,0.012174292467534542,0.012174292467534542,0
192,0,0,h,341514,0,11650,0,Paul Dummett,853,DC,3,0,0,0,0,86,90,0,0,0.012174292467534542,0.012174292467534542,0
193,0,0,h,341512,0,11650,0,Fabian Schär,76,DC,3,0,0,0,1,86,90,0,0.012174292467534542,0.03813167288899422,0.050305962562561035,0
194,0,0,h,341513,0,11650,0,Jamaal Lascelles,766,DC,3,0,0,0,0,86,90,0,0,0.024559978395700455,0.024559978395700455,0
