,X,Y,a_goals,a_team,date,h_a,h_goals,h_team,id,lastAction,match_id,minute,player,player_assisted,player_id,result,season,shotType,situation,xG
63,0.8730000305175781,0.5179999923706055,1,Sheffield United,2019-08-10 15:00:00,a,1,Bournemouth,309945,Cross,11645,46,Callum Robinson,Oliver Norwood,4476,BlockedShot,2019,LeftFoot,OpenPlay,0.08013443648815155
64,0.78,0.625999984741211,1,Sheffield United,2019-08-10 15:00:00,a,1,Bournemouth,309946,None,11645,46,George Baldock,,7706,MissedShots,2019,RightFoot,FromCorner,0.01897476054728031
65,0.8109999847412109,0.3220000076293945,1,Sheffield United,2019-08-10 15:00:00,a,1,Bournemouth,309947,Chipped,11645,48,David McGoldrick,John Lundstram,7711,MissedShots,2019,RightFoot,OpenPlay,0.277946799993515
66,0.9219999694824219,0.5259999847412109,1,Sheffield United,2019-08-10 15:00:00,a,1,Bournemouth,309957,None,11645,87,Oliver McBurnie,,1736,MissedShots,2019,RightFoot,SetPiece,0.5383743047714233
67,0.9640000152587891,0.495,1,Sheffield United,2019-08-10 15:00:00,a,1,Bournemouth,309958,Rebound,11645,87,Billy Sharp,,7712,Goal,2019,LeftFoot,SetPiece,0.7662742137908936
68,0.7859999847412109,0.3370000076293945,0,Southampton,2019-08-10 15:00:00,h,3,Burnley,309965,Pass,11646,26,Johann Berg Gudmundsson,Matthew Lowton,1663,MissedShots,2019,LeftFoot,OpenPlay,0.023489056155085564
69,0.9019999694824219,0.6079999923706054,0,Southampton,2019-08-10 15:00:00,h,3,Burnley,309967,None,11646,45,Ashley Barnes,,4422,MissedShots,2019,LeftFoot,OpenPlay,0.08079225569963455
70,0.710999984741211,0.555,0,Southampton,2019-08-10 15:00:00,h,3,Burnley,309968,Pass,11646,47,Erik Pieters,Ashley Westwood,887,MissedShots,2019,LeftFoot,OpenPlay,0.015073687769472599
71,0.894000015258789,0.28899999618530275,0,Southampton,2019-08-10 15:00:00,h,3,Burnley,309970,Pass,11646,53,Chris Wood,Nick Pope,4456,MissedShots,2019,RightFoot,OpenPlay,0.02326565608382225
72,0.8819999694824219,0.555,0,Southampton,2019-08-10 15:00:00,h,3,Burnley,309971,Cross,11646,57,James Tarkowski,Johann Berg Gudmundsson,1665,BlockedShot,2019,Head,FromCorner,0.02755386009812355
73,0.8619999694824219,0.4129999923706055,0,Southampton,2019-08-10 15:00:00,h,3,Burnley,309973,Pass,11646,62,Ashley Barnes,Erik Pieters,4422,Goal,2019,RightFoot,OpenPlay,0.08131049573421478
74,0.9480000305175781,0.4420000076293945,0,Southampton,2019-08-10 15:00:00,h,3,Burnley,309975,Cross,11646,69,Ashley Barnes,Erik Pieters,4422,Goal,2019,RightFoot,OpenPlay,0.4641471803188324
75,0.9269999694824219,0.29700000762939455,0,Southampton,2019-08-10 15:00:00,h,3,Burnley,309976,TakeOn,11646,74,Johann Berg Gudmundsson,,1663,Goal,2019,LeftFoot,OpenPlay,0.08688735961914062
76,0.98,0.37599998474121094,0,Southampton,2019-08-10 15:00:00,h,3,Burnley,309977,BallRecovery,11646,78,Ashley Barnes,,4422,SavedShot,2019,LeftFoot,OpenPlay,0.09824693948030472
77,0.9540000152587891,0.69,0,Southampton,2019-08-10 15:00:00,h,3,Burnley,309978,Cross,11646,78,James Tarkowski,Johann Berg Gudmundsson,1665,BlockedShot,2019,Head,FromCorner,0.008474055677652359
78,0.9680000305175781,0.5540000152587891,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309960,Cross,11646,1,Che Adams,Yan Valery,7700,MissedShots,2019,RightFoot,OpenPlay,0.5794821977615356
79,0.8069999694824219,0.6129999923706054,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309961,None,11646,8,Oriol Romeu,,842,MissedShots,2019,LeftFoot,FromCorner,0.026280151680111885
80,0.755,0.29200000762939454,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309962,None,11646,11,Che Adams,,7700,BlockedShot,2019,RightFoot,OpenPlay,0.01235230639576912
81,0.7380000305175781,0.44599998474121094,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309963,None,11646,12,James Ward-Prowse,,843,SavedShot,2019,RightFoot,OpenPlay,0.017030324786901474
82,0.8069999694824219,0.48400001525878905,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309964,None,11646,20,James Ward-Prowse,,843,BlockedShot,2019,RightFoot,OpenPlay,0.04709718003869057
83,0.8869999694824219,0.6320000076293946,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309966,Chipped,11646,42,Nathan Redmond,Oriol Romeu,790,SavedShot,2019,RightFoot,OpenPlay,0.06788909435272217
84,0.7859999847412109,0.43400001525878906,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309969,Standard,11646,52,Ryan Bertrand,,835,MissedShots,2019,LeftFoot,DirectFreekick,0.0967085212469101
85,0.8780000305175781,0.7140000152587891,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309972,Pass,11646,58,Nathan Redmond,Danny Ings,790,MissedShots,2019,RightFoot,OpenPlay,0.041122011840343475
86,0.7730000305175782,0.455,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309974,None,11646,66,Oriol Romeu,,842,BlockedShot,2019,RightFoot,SetPiece,0.02083955705165863
87,0.9730000305175781,0.5670000076293945,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309979,Pass,11646,81,Jannik Vestergaard,Jan Bednarek,111,SavedShot,2019,RightFoot,FromCorner,0.12154563516378403
88,0.865999984741211,0.5329999923706055,0,Southampton,2019-08-10 15:00:00,a,3,Burnley,309980,HeadPass,11646,89,Jan Bednarek,Sofiane Boufal,6042,MissedShots,2019,RightFoot,FromCorner,0.05717216059565544
89,0.875999984741211,0.6730000305175782,0,Everton,2019-08-10 15:00:00,h,0,Crystal Palace,309983,Pass,11647,28,Max Meyer,Jordan Ayew,338,BlockedShot,2019,LeftFoot,OpenPlay,0.05961056798696518
90,0.9119999694824219,0.6029999923706054,0,Everton,2019-08-10 15:00:00,h,0,Crystal Palace,309988,Chipped,11647,39,Max Meyer,James McArthur,338,BlockedShot,2019,RightFoot,SetPiece,0.08144403994083405
91,0.9740000152587891,0.435,0,Everton,2019-08-10 15:00:00,h,0,Crystal Palace,309989,Aerial,11647,41,Scott Dann,Luka Milivojevic,512,BlockedShot,2019,Head,FromCorner,0.06846261024475098
92,0.8830000305175781,0.620999984741211,0,Everton,2019-08-10 15:00:00,h,0,Crystal Palace,309992,Throughball,11647,55,Jordan Ayew,Christian Benteke,672,SavedShot,2019,RightFoot,OpenPlay,0.526124894618988
93,0.915,0.6530000305175782,0,Everton,2019-08-10 15:00:00,h,0,Crystal Palace,309993,Pass,11647,56,Max Meyer,Andros Townsend,338,SavedShot,2019,LeftFoot,OpenPlay,0.0866408720612526
94,0.86,0.664000015258789,0,Everton,2019-08-10 15:00:00,h,0,Crystal Palace,309996,None,11647,73,Wilfried Zaha,,522,BlockedShot,2019,LeftFoot,OpenPlay,0.049307260662317276
95,0.855999984741211,0.47299999237060547,0,Everton,2019-08-10 15:00:00,a,0,Crystal Palace,309981,None,11647,1,Gylfi Sigurdsson,,714,MissedShots,2019,RightFoot,OpenPlay,0.3667169511318207
96,0.9030000305175782,0.5920000076293945,0,Everton,2019-08-10 15:00:00,a,0,Crystal Palace,309982,Pass,11647,13,Richarlison,Gylfi Sigurdsson,6026,BlockedShot,2019,LeftFoot,FromCorner,0.06730096787214279
97,0.884000015258789,0.72,0,Everton,2019-08-10 15:00:00,a,0,Crystal Palace,309984,Pass,11647,30,Lucas Digne,Morgan Schneiderlin,1823,BlockedShot,2019,LeftFoot,OpenPlay,0.03903314098715782
98,0.9319999694824219,0.42400001525878905,0,Everton,2019-08-10 15:00:00,a,0,Crystal Palace,309985,Rebound,11647,30,Seamus Coleman,,585,SavedShot,2019,RightFoot,OpenPlay,0.42319732904434204
99,0.9280000305175782,0.5459999847412109,0,Everton,2019-08-10 15:00:00,a,0,Crystal Palace,309986,Aerial,11647,30,Dominic Calvert-Lewin,Bernard,5555,MissedShots,2019,Head,OpenPlay,0.05922258272767067
100,0.7780000305175782,0.5070000076293946,0,Everton,2019-08-10 15:00:00,a,0,Crystal Palace,309987,BallRecovery,11647,37,Gylfi Sigurdsson,André Gomes,714,BlockedShot,2019,RightFoot,OpenPlay,0.03569374233484268
101,0.9219999694824219,0.544000015258789,0,Everton,2019-08-10 15:00:00,a,0,Crystal Palace,309990,Pass,11647,51,Gylfi Sigurdsson,Lucas Digne,714,BlockedShot,2019,RightFoot,OpenPlay,0.1407676488161087
102,0.73,0.445,0,Everton,2019-08-10 15:00:00,a,0,Crystal Palace,309991,Pass,11647,53,Richarlison,Dominic Calvert-Lewin,6026,BlockedShot,2019,LeftFoot,OpenPlay,0.01672908291220665
103,0.7819999694824219,0.34799999237060547,0,Everton,2019-08-10 15:00:00,a,0,Crystal Palace,309994,Pass,11647,61,Gylfi Sigurdsson,Richarlison,714,SavedShot,2019,LeftFoot,OpenPlay,0.024009237065911293
104,0.8319999694824218,0.5020000076293946,0,Everton,2019-08-10 15:00:00,a,0,Crystal Palace,309995,BallTouch,11647,67,Richarlison,,6026,MissedShots,2019,LeftFoot,OpenPlay,0.06845054775476456
105,0.7780000305175782,0.40099998474121096,3,Brighton,2019-08-10 15:00:00,h,0,Watford,309997,Pass,11648,2,Gerard Deulofeu,Abdoulaye Doucouré,591,MissedShots,2019,LeftFoot,OpenPlay,0.029757287353277206
106,0.8209999847412109,0.355,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310000,BallTouch,11648,9,Troy Deeney,,574,SavedShot,2019,RightFoot,OpenPlay,0.04187359660863876
107,0.04400000095367432,0.5179999923706055,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310002,Clearance,11648,27,Abdoulaye Doucouré,,1726,OwnGoal,2019,LeftFoot,OpenPlay,0
108,0.8590000152587891,0.46599998474121096,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310003,Pass,11648,29,Will Hughes,Abdoulaye Doucouré,6104,MissedShots,2019,LeftFoot,OpenPlay,0.08003648370504379
109,0.7269999694824218,0.7090000152587891,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310004,None,11648,32,Etienne Capoue,,572,MissedShots,2019,RightFoot,OpenPlay,0.010965155437588692
110,0.7180000305175781,0.49700000762939456,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310005,None,11648,35,Kiko Femenía,,5043,MissedShots,2019,RightFoot,FromCorner,0.01399307232350111
111,0.8880000305175781,0.43400001525878906,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310006,Pass,11648,53,Andre Gray,Kiko Femenía,1660,SavedShot,2019,RightFoot,OpenPlay,0.10010611265897751
112,0.8,0.3160000038146973,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310007,Standard,11648,58,Roberto Pereyra,,1723,BlockedShot,2019,RightFoot,DirectFreekick,0.07260929048061371
113,0.9359999847412109,0.5370000076293945,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310009,Cross,11648,66,Craig Dawson,Kiko Femenía,804,SavedShot,2019,Head,SetPiece,0.13683518767356873
114,0.7580000305175781,0.55,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310011,Standard,11648,89,Roberto Pereyra,,1723,BlockedShot,2019,RightFoot,DirectFreekick,0.06939414143562317
115,0.799000015258789,0.62,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310012,Rebound,11648,89,Roberto Pereyra,,1723,BlockedShot,2019,LeftFoot,SetPiece,0.021803831681609154
116,0.865,0.54,3,Brighton,2019-08-10 15:00:00,h,0,Watford,310013,Pass,11648,89,Craig Dawson,Troy Deeney,804,BlockedShot,2019,RightFoot,SetPiece,0.09416097402572632
117,0.805,0.7390000152587891,3,Brighton,2019-08-10 15:00:00,a,0,Watford,309998,None,11648,8,Dan Burn,,7382,MissedShots,2019,LeftFoot,OpenPlay,0.017100946977734566
118,0.8619999694824219,0.4370000076293945,3,Brighton,2019-08-10 15:00:00,a,0,Watford,309999,Chipped,11648,8,Jürgen Locadia,Martín Montoya,6542,SavedShot,2019,RightFoot,OpenPlay,0.05808527395129204
